ZIP5,AFFGEOID10,GEOID10,ALAND10,AWATER10
59101,8600000US59101,59101,1317006377,7502181
59405,8600000US59405,59405,1050779641,7525924
59032,8600000US59032,59032,1093484576,1651942
68844,8600000US68844,68844,115844864,39958
69163,8600000US69163,69163,1678973590,1203586
68068,8600000US68068,68068,442649,0
69357,8600000US69357,69357,813364044,483625
89143,8600000US89143,89143,8860941,0
03835,8600000US03835,3835,94923702,911535
03242,8600000US03242,3242,114016447,1767818
07031,8600000US07031,7031,6437476,121260
08738,8600000US08738,8738,2565833,5855927
87499,8600000US87499,87499,643087799,103324
87827,8600000US87827,87827,1538057811,766386
87325,8600000US87325,87325,1462971895,903730
87711,8600000US87711,87711,636310562,71449
88355,8600000US88355,88355,45392,0
87053,8600000US87053,87053,745606084,200122
11451,8600000US11451,11451,90862,0
01029,8600000US01029,1029,41050309,5314949
48312,8600000US48312,48312,29135985,196891
48667,8600000US48667,48667,853490,31486
48743,8600000US48743,48743,5287430,86589
48066,8600000US48066,48066,25531380,70507
55744,8600000US55744,55744,643419137,92494054
55786,8600000US55786,55786,11065015,271071
55075,8600000US55075,55075,14676966,1272001
56647,8600000US56647,56647,208462787,17803543
55431,8600000US55431,55431,20715868,627257
55155,8600000US55155,55155,136111,0
39365,8600000US39365,39365,486468559,1528818
39439,8600000US39439,39439,358371162,512952
39565,8600000US39565,39565,722425237,7263746
35545,8600000US35545,35545,3321507,0
36051,8600000US36051,36051,131536170,776285
36471,8600000US36471,36471,257057198,17209
36067,8600000US36067,36067,619551811,10975818
35446,8600000US35446,35446,157481820,2010613
35580,8600000US35580,35580,203135428,8357658
35034,8600000US35034,35034,277836100,1862773
35960,8600000US35960,35960,370389800,45822763
35254,8600000US35254,35254,1107714,0
99733,8600000US99733,99733,276967062,1398608
36280,8600000US36280,36280,319928446,320020
86556,8600000US86556,86556,624166041,2441283
85932,8600000US85932,85932,338890186,660658
71646,8600000US71646,71646,1012051162,3770245
36524,8600000US36524,36524,433081966,4441423
84536,8600000US84536,84536,1547009432,209429
90742,8600000US90742,90742,477328,914898
93560,8600000US93560,93560,413257612,659854
96108,8600000US96108,96108,512681319,3856547
19944,8600000US19944,19944,3284811,2742209
92553,8600000US92553,92553,26246921,0
06377,8600000US06377,6377,43153704,83809
32577,8600000US32577,32577,171915666,2442460
31601,8600000US31601,31601,398966194,10305430
31821,8600000US31821,31821,235109753,7566218
83285,8600000US83285,83285,821212712,46478527
32132,8600000US32132,32132,19433373,724670
33142,8600000US33142,33142,18330426,229272
66118,8600000US66118,66118,2100596,359061
83120,8600000US83120,83120,389277367,122796
79601,8600000US79601,79601,644893221,14491336
76433,8600000US76433,76433,311307620,1045431
77445,8600000US77445,77445,458544625,7003639
77859,8600000US77859,77859,439037086,4075071
75975,8600000US75975,75975,371575973,2339801
76446,8600000US76446,76446,1086271866,10295405
76951,8600000US76951,76951,2078401228,76294
78358,8600000US78358,78358,1358675,9856
78873,8600000US78873,78873,588835550,1028683
75926,8600000US75926,75926,304668199,639288
75760,8600000US75760,75760,337149082,332156
78147,8600000US78147,78147,8970501,76026
76661,8600000US76661,76661,415741798,6664430
78339,8600000US78339,78339,2575423,0
75555,8600000US75555,75555,289742176,498657
77474,8600000US77474,77474,538766214,10076623
76711,8600000US76711,76711,10223861,26490
24630,8600000US24630,24630,169940000,210879
75936,8600000US75936,75936,325244240,0
84031,8600000US84031,84031,794069666,4940132
84649,8600000US84649,84649,588495567,4734149
84540,8600000US84540,84540,2635821226,0
84075,8600000US84075,84075,36689837,408720
05084,8600000US05084,5084,6146034,67796
24502,8600000US24502,24502,71899682,511814
22203,8600000US22203,22203,3957880,0
23882,8600000US23882,23882,415105431,1877328
22035,8600000US22035,22035,448650,11929
23665,8600000US23665,23665,14353016,5464900
98404,8600000US98404,98404,19697733,65516
99140,8600000US99140,99140,1006960526,39471056
98361,8600000US98361,98361,1187466575,7643324
25286,8600000US25286,25286,178407522,0
26351,8600000US26351,26351,219368129,1703091
24927,8600000US24927,24927,103780192,22909
98039,8600000US98039,98039,3735916,11439418
26301,8600000US26301,26301,192148755,44881
25524,8600000US25524,25524,249533349,481885
25208,8600000US25208,25208,198022185,303414
05907,8600000US05907,5907,285310839,4413003
53218,8600000US53218,53218,15212109,17008
54627,8600000US54627,54627,211658655,1211270
54546,8600000US54546,54546,558148176,6312554
26684,8600000US26684,26684,4270491,2055
82073,8600000US82073,82073,5094,0
82730,8600000US82730,82730,1631430125,1777137
82335,8600000US82335,82335,294038927,8868585
00924,8600000US00924,924,12146989,1369
72749,8600000US72749,72749,3410845,17904
00952,8600000US00952,952,3204976,0
83111,8600000US83111,83111,297462144,180131
74346,8600000US74346,74346,574310423,20576102
83414,8600000US83414,83414,887644814,4649836
49946,8600000US49946,49946,703526414,67474927
68658,8600000US68658,68658,195027259,218948
40351,8600000US40351,40351,640686896,14870760
42320,8600000US42320,42320,381583140,12260741
40472,8600000US40472,40472,135460726,500449
40374,8600000US40374,40374,163251475,673276
41567,8600000US41567,41567,8534772,0
40051,8600000US40051,40051,245436863,3526039
40078,8600000US40078,40078,151289901,2904766
41535,8600000US41535,41535,6099588,0
70655,8600000US70655,70655,453253141,1782794
71438,8600000US71438,71438,224461561,165361
70535,8600000US70535,70535,390656294,1607185
71377,8600000US71377,71377,832688,5777
70001,8600000US70001,70001,15514940,0
04644,8600000US04644,4644,12857,0
04497,8600000US04497,4497,622419060,8967264
04457,8600000US04457,4457,426925184,17668606
04953,8600000US04953,4953,76248885,19329401
20779,8600000US20779,20779,16812291,1629513
01561,8600000US01561,1561,319275,0
02457,8600000US02457,2457,413238,0
33412,8600000US33412,33412,121061922,154282
32409,8600000US32409,32409,195896399,19240212
32399,8600000US32399,32399,642708,6649
33158,8600000US33158,33158,7232386,675165
34679,8600000US34679,34679,342014,4878
32448,8600000US32448,32448,479660596,8673685
32732,8600000US32732,32732,145275772,17812569
31020,8600000US31020,31020,278413284,4937776
31553,8600000US31553,31553,444071298,3763278
31324,8600000US31324,31324,332001191,37077923
31064,8600000US31064,31064,653735478,9416659
31006,8600000US31006,31006,470100656,3047730
30250,8600000US30250,30250,696114,0
96790,8600000US96790,96790,586785136,7123994
96853,8600000US96853,96853,239948,0
83847,8600000US83847,83847,294759878,1286086
83313,8600000US83313,83313,597386016,11641493
83445,8600000US83445,83445,490189835,5578549
83638,8600000US83638,83638,1045338006,33563295
83227,8600000US83227,83227,1015072999,4083405
24501,8600000US24501,24501,99847742,477416
24592,8600000US24592,24592,325348060,3292205
84773,8600000US84773,84773,259780880,26898
84054,8600000US84054,84054,21719881,184790
84066,8600000US84066,84066,434270173,1424027
84027,8600000US84027,84027,527403159,401718
05254,8600000US05254,5254,5216472,39320
24167,8600000US24167,24167,13738814,67142
22727,8600000US22727,22727,261957740,1138519
23842,8600000US23842,23842,338170065,2473910
24073,8600000US24073,24073,229841438,638772
05439,8600000US05439,5439,466292,19095
23708,8600000US23708,23708,424011,638420
18915,8600000US18915,18915,2727894,0
77990,8600000US77990,77990,283281892,87145801
98601,8600000US98601,98601,176284000,16552500
98952,8600000US98952,98952,533334502,180285
61955,8600000US61955,61955,645231,0
61731,8600000US61731,61731,57624909,0
62077,8600000US62077,62077,1350573,2470
61625,8600000US61625,61625,36362,0
61236,8600000US61236,61236,3739274,144361
62362,8600000US62362,62362,982409,0
62334,8600000US62334,62334,5796727,4523
47536,8600000US47536,47536,71313,0
46135,8600000US46135,46135,431352181,1942998
47201,8600000US47201,47201,529445777,5015613
46958,8600000US46958,46958,1090247,0
46070,8600000US46070,46070,117567655,33467
50223,8600000US50223,50223,76008614,551510
50577,8600000US50577,50577,107328837,0
51101,8600000US51101,51101,3059084,87953
50032,8600000US50032,50032,955412,0
52337,8600000US52337,52337,70714335,0
52531,8600000US52531,52531,562739617,368317
52591,8600000US52591,52591,327552695,296667
50057,8600000US50057,50057,52157424,26100
66213,8600000US66213,66213,19621116,58768
67850,8600000US67850,67850,322401638,0
41004,8600000US41004,41004,296075431,682138
16665,8600000US16665,16665,1046104,0
15323,8600000US15323,15323,179028973,32645
17929,8600000US17929,17929,2608389,0
19474,8600000US19474,19474,503584,0
15082,8600000US15082,15082,809430,0
16239,8600000US16239,16239,510545740,441388
15075,8600000US15075,15075,61427,0
15621,8600000US15621,15621,16634,0
19076,8600000US19076,19076,1933743,25546
29654,8600000US29654,29654,305127474,2000276
02802,8600000US02802,2802,506419,47798
29691,8600000US29691,29691,177579835,914308
29038,8600000US29038,29038,207859916,859809
29540,8600000US29540,29540,285976007,3405845
29488,8600000US29488,29488,595901821,1509771
29812,8600000US29812,29812,716337750,17010433
29080,8600000US29080,29080,342755133,353564
29128,8600000US29128,29128,279710426,3296928
57197,8600000US57197,57197,217386,0
57018,8600000US57018,57018,211711045,3881205
57567,8600000US57567,57567,2528639611,17007479
38483,8600000US38483,38483,252714418,527102
79530,8600000US79530,79530,89359040,882246
23947,8600000US23947,23947,345306819,714864
84021,8600000US84021,84021,1722466134,13289975
38655,8600000US38655,38655,997366471,47912422
39175,8600000US39175,39175,629212283,2981997
65020,8600000US65020,65020,323181912,26542117
65625,8600000US65625,65625,410497749,1855327
64735,8600000US64735,64735,681779646,49880093
64443,8600000US64443,64443,126168928,1253117
63109,8600000US63109,63109,9248047,176916
59086,8600000US59086,59086,1241385083,2801600
59223,8600000US59223,59223,575136032,64081748
59711,8600000US59711,59711,1597731337,19517477
59001,8600000US59001,59001,414227248,172047
59868,8600000US59868,59868,468778644,19174885
59826,8600000US59826,59826,1132221799,21049942
59058,8600000US59058,59058,1026238904,4466732
59832,8600000US59832,59832,673480736,709772
68950,8600000US68950,68950,123146734,0
68751,8600000US68751,68751,414370,0
68303,8600000US68303,68303,158649117,269562
89820,8600000US89820,89820,5611334311,3231118
89438,8600000US89438,89438,121096406,3184344
03043,8600000US03043,3043,80593017,1458950
99709,8600000US99709,99709,1317482685,20507766
99754,8600000US99754,99754,15056409,290257
99626,8600000US99626,99626,2389965,0
86505,8600000US86505,86505,2676889030,3028025
85629,8600000US85629,85629,596638821,0
86018,8600000US86018,86018,259589674,63244
86046,8600000US86046,86046,3783515570,1510099
72031,8600000US72031,72031,772138146,10599990
71638,8600000US71638,71638,601004881,12336150
72441,8600000US72441,72441,670927,0
72325,8600000US72325,72325,14463991,0
95949,8600000US95949,95949,361463983,502811
96069,8600000US96069,96069,229493517,396825
92840,8600000US92840,92840,13476534,45894
92332,8600000US92332,92332,2317358988,0
90062,8600000US90062,90062,5008333,0
93306,8600000US93306,93306,228127396,1367138
92281,8600000US92281,92281,36940940,0
94121,8600000US94121,94121,7980032,61283
95526,8600000US95526,95526,285110184,468511
90249,8600000US90249,90249,7712634,79771
95053,8600000US95053,95053,442316,0
93626,8600000US93626,93626,257886648,15739370
96021,8600000US96021,96021,617858982,7243028
80424,8600000US80424,80424,326129749,1021226
80540,8600000US80540,80540,409960562,1172619
80449,8600000US80449,80449,1536727481,22372751
80294,8600000US80294,80294,15459,0
06422,8600000US06422,6422,61276968,395266
06350,8600000US06350,6350,604362,0
32571,8600000US32571,32571,269387934,2804783
74942,8600000US74942,74942,4234317,61484
97761,8600000US97761,97761,970865949,2944467
97869,8600000US97869,97869,889699678,271461
97005,8600000US97005,97005,13755202,0
97636,8600000US97636,97636,489014326,225770
16323,8600000US16323,16323,260759352,5491250
16933,8600000US16933,16933,252428442,250556
15701,8600000US15701,15701,298620627,4457439
19457,8600000US19457,19457,509931,7478
15778,8600000US15778,15778,2354801,3151
18353,8600000US18353,18353,122146461,444582
15434,8600000US15434,15434,614719,208916
15219,8600000US15219,15219,6005613,976824
82725,8600000US82725,82725,735710208,894194
36830,8600000US36830,36830,258305125,2807433
36720,8600000US36720,36720,129096158,6534377
98047,8600000US98047,98047,6254267,93133
98565,8600000US98565,98565,1604036,0
98385,8600000US98385,98385,1225446,33631
25541,8600000US25541,25541,181207103,649971
26164,8600000US26164,26164,276813543,11781499
26137,8600000US26137,26137,135618340,55706
54946,8600000US54946,54946,18110,0
53901,8600000US53901,53901,367674817,23974781
25672,8600000US25672,25672,22192118,0
54765,8600000US54765,54765,29769,0
53195,8600000US53195,53195,841628,0
77518,8600000US77518,77518,7509514,47494
54874,8600000US54874,54874,381407879,5067896
54214,8600000US54214,54214,739429,0
84313,8600000US84313,84313,738168792,347983
54654,8600000US54654,54654,1871878,2764
82601,8600000US82601,82601,1476793487,5327009
82201,8600000US82201,82201,4452044671,15351994
25008,8600000US25008,25008,29287062,13993
82838,8600000US82838,82838,465680691,446369
98320,8600000US98320,98320,252708513,4355785
00680,8600000US00680,680,166308128,19820072
99786,8600000US99786,99786,18380888498,155140076
97828,8600000US97828,97828,1906723277,91085
85322,8600000US85322,85322,886812925,53344
31815,8600000US31815,31815,644662364,3795861
21052,8600000US21052,21052,193870,175832
04746,8600000US04746,4746,95524926,2041435
59831,8600000US59831,59831,281134422,2978954
81149,8600000US81149,81149,2162574061,496036
21718,8600000US21718,21718,1175758,10426
59460,8600000US59460,59460,718405140,6220390
60482,8600000US60482,60482,6322618,33039
50566,8600000US50566,50566,89845527,21164
46045,8600000US46045,46045,88186,0
61323,8600000US61323,61323,456242,0
04435,8600000US04435,4435,99875577,63697
57012,8600000US57012,57012,220569282,1967251
38588,8600000US38588,38588,238400821,1416081
37064,8600000US37064,37064,462538067,690730
38450,8600000US38450,38450,290392338,14724
37874,8600000US37874,37874,263260647,257148
37357,8600000US37357,37357,363927353,77359
79032,8600000US79032,79032,50095161,0
78621,8600000US78621,78621,483272057,2467818
77430,8600000US77430,77430,289120261,21491531
77583,8600000US77583,77583,432246130,8204018
75560,8600000US75560,75560,205920919,21550082
76450,8600000US76450,76450,1195490304,39395304
77535,8600000US77535,77535,813235411,8784382
77713,8600000US77713,77713,258111196,3524358
78861,8600000US78861,78861,1192332812,3154655
75089,8600000US75089,75089,29044021,971110
79916,8600000US79916,79916,4336395,0
78060,8600000US78060,78060,1018943,0
03770,8600000US03770,3770,12816068,497
07102,8600000US07102,7102,3041341,54811
07505,8600000US07505,7505,515577,0
07649,8600000US07649,7649,6241298,403064
87511,8600000US87511,87511,143240505,187556
87011,8600000US87011,87011,1183467253,111780
88032,8600000US88032,88032,442688,0
10026,8600000US10026,10026,860743,0
14173,8600000US14173,14173,1499230,0
14539,8600000US14539,14539,548227,0
11373,8600000US11373,11373,3942312,0
10162,8600000US10162,10162,29812,0
11947,8600000US11947,11947,1683073,0
13325,8600000US13325,13325,200439414,110659
10503,8600000US10503,10503,38497,0
11096,8600000US11096,11096,3199473,1577341
11355,8600000US11355,11355,4494259,0
28043,8600000US28043,28043,164164016,323876
28098,8600000US28098,28098,8815847,178589
27809,8600000US27809,27809,193782681,358253
27205,8600000US27205,27205,579454850,3353329
28282,8600000US28282,28282,18417,0
44680,8600000US44680,44680,46796896,79360
58402,8600000US58402,58402,446367,0
58069,8600000US58069,58069,151520296,728521
58563,8600000US58563,58563,1409994323,4271270
