transactionid,num_items_purchase,total_price,date,store,category,price per item
180,6,136.24,2019.09.03,CherryCreek,beer,22.70666667
180,2,23.39,2019.09.03,CherryCreek,freezer,11.695
180,1,9.87,2019.09.03,CherryCreek,bakery,9.87
181,6,27.07,2019.11.30,ColoradoBlvd,produce,4.511666667
181,3,24.34,2019.11.30,ColoradoBlvd,meat,8.113333333
182,3,3.17,2019.01.22,CherryCreek,produce,1.056666667
182,3,56.92,2019.01.22,CherryCreek,deli,18.97333333
182,3,22.51,2019.01.22,CherryCreek,softdrinks,7.503333333
183,6,2.35,2019.09.04,CastleRock,freezer,0.391666667
184,2,16.97,2019.02.01,WashingtonPark,bakery,8.485
184,3,17.64,2019.02.01,WashingtonPark,softdrinks,5.88
184,2,29.96,2019.02.01,WashingtonPark,meat,14.98
185,6,4.61,2019.11.27,CastleRock,freezer,0.768333333
185,4,27.47,2019.11.27,CastleRock,deli,6.8675
186,4,35.52,2019.11.05,CastleRock,meat,8.88
186,7,22.22,2019.11.05,CastleRock,freezer,3.174285714
186,1,1.52,2019.11.05,CastleRock,household,1.52
187,16,42.7,2019.03.04,HighlandsRanch,bakery,2.66875
187,6,121.93,2019.03.04,HighlandsRanch,meat,20.32166667
188,7,26.86,2019.11.23,ColoradoBlvd,dairy,3.837142857
188,1,2.15,2019.11.23,ColoradoBlvd,softdrinks,2.15
189,8,54.99,2019.10.07,HighlandsRanch,freezer,6.87375
189,6,31.74,2019.10.07,HighlandsRanch,snack,5.29
189,14,85.52,2019.10.07,HighlandsRanch,softdrinks,6.108571429
190,5,28.64,2019.02.27,ColoradoBlvd,softdrinks,5.728
190,2,11.17,2019.02.27,ColoradoBlvd,freezer,5.585
191,5,85.08,2019.09.23,CherryCreek,meat,17.016
191,1,19.95,2019.09.23,CherryCreek,softdrinks,19.95
191,7,143.37,2019.09.23,CherryCreek,beer,20.48142857
192,2,26.13,2019.02.14,CherryCreek,freezer,13.065
192,1,13.59,2019.02.14,CherryCreek,household,13.59
192,2,17.1,2019.02.14,CherryCreek,softdrinks,8.55
193,3,8.19,2019.01.30,Tamarac,produce,2.73
193,5,14.24,2019.01.30,Tamarac,deli,2.848
193,5,35.88,2019.01.30,Tamarac,bakery,7.176
194,1,24.8,2019.07.01,UnionStation,deli,24.8
195,4,97.52,2019.09.09,UnionStation,beer,24.38
195,1,19.24,2019.09.09,UnionStation,freezer,19.24
196,1,28.92,2019.05.10,UnionStation,freezer,28.92
197,2,2.69,2019.09.13,Tamarac,softdrinks,1.345
198,5,38.49,2019.12.27,Tamarac,softdrinks,7.698
199,5,47.18,2019.08.12,Tamarac,softdrinks,9.436
199,7,5.4,2019.08.12,Tamarac,produce,0.771428571
200,2,2.55,2019.06.17,CherryCreek,snack,1.275
200,3,7.42,2019.06.17,CherryCreek,bakery,2.473333333
201,5,19.01,2019.03.01,GovernorsRanch,softdrinks,3.802
201,5,14.5,2019.03.01,GovernorsRanch,deli,2.9
201,4,21.32,2019.03.01,GovernorsRanch,freezer,5.33
202,6,16.16,2019.04.25,SouthGlenn,produce,2.693333333
203,5,10.48,2019.05.07,Tamarac,deli,2.096
203,6,7.69,2019.05.07,Tamarac,dairy,1.281666667
203,3,44.52,2019.05.07,Tamarac,meat,14.84
203,4,21.26,2019.05.07,Tamarac,freezer,5.315
203,1,1.93,2019.05.07,Tamarac,produce,1.93
204,3,40.64,2019.10.07,WashingtonPark,softdrinks,13.54666667
205,4,43.36,2019.03.20,HighlandsRanch,softdrinks,10.84
205,8,17.23,2019.03.20,HighlandsRanch,deli,2.15375
205,6,30.17,2019.03.20,HighlandsRanch,bakery,5.028333333
205,6,35.68,2019.03.20,HighlandsRanch,freezer,5.946666667
205,4,11.84,2019.03.20,HighlandsRanch,household,2.96
205,12,34.16,2019.03.20,HighlandsRanch,dairy,2.846666667
206,1,0.32,2019.12.30,GovernorsRanch,household,0.32
207,3,14.2,2019.05.31,SouthGlenn,bakery,4.733333333
207,1,3.82,2019.05.31,SouthGlenn,household,3.82
207,6,17.83,2019.05.31,SouthGlenn,dairy,2.971666667
207,6,4.32,2019.05.31,SouthGlenn,deli,0.72
208,1,5.38,2019.04.06,Tamarac,household,5.38
208,2,12.82,2019.04.06,Tamarac,dairy,6.41
208,3,13.57,2019.04.06,Tamarac,meat,4.523333333
208,8,2.24,2019.04.06,Tamarac,snack,0.28
208,3,2.79,2019.04.06,Tamarac,produce,0.93
208,6,58.99,2019.04.06,Tamarac,beer,9.831666667
209,1,8.36,2019.11.25,UnionStation,freezer,8.36
209,2,35,2019.11.25,UnionStation,softdrinks,17.5
210,3,25.29,2019.01.18,CastleRock,beer,8.43
210,6,18.5,2019.01.18,CastleRock,produce,3.083333333
211,6,67.22,2019.10.12,HighlandsRanch,snack,11.20333333
211,6,34.66,2019.10.12,HighlandsRanch,dairy,5.776666667
211,18,175.71,2019.10.12,HighlandsRanch,softdrinks,9.761666667
211,12,40.35,2019.10.12,HighlandsRanch,freezer,3.3625
212,9,57.18,2019.04.19,CastleRock,deli,6.353333333
213,4,4.52,2019.04.21,ColoradoBlvd,deli,1.13
213,5,24.81,2019.04.21,ColoradoBlvd,dairy,4.962
214,1,3.89,2019.08.25,CherryCreek,freezer,3.89
214,2,4.72,2019.08.25,CherryCreek,deli,2.36
214,1,12.08,2019.08.25,CherryCreek,softdrinks,12.08
214,1,0.12,2019.08.25,CherryCreek,bakery,0.12
215,6,3.95,2019.02.12,CastleRock,beer,0.658333333
215,6,13.77,2019.02.12,CastleRock,dairy,2.295
216,6,6.58,2019.02.23,GovernorsRanch,deli,1.096666667
216,4,26.8,2019.02.23,GovernorsRanch,softdrinks,6.7
217,3,8.29,2019.09.26,WashingtonPark,bakery,2.763333333
218,7,1.42,2019.10.08,Tamarac,freezer,0.202857143
218,2,5.8,2019.10.08,Tamarac,household,2.9
218,5,48.1,2019.10.08,Tamarac,deli,9.62
219,3,58.09,2019.12.23,CherryCreek,beer,19.36333333
220,2,6.79,2019.11.03,ColoradoBlvd,snack,3.395
220,3,28.22,2019.11.03,ColoradoBlvd,dairy,9.406666667
220,2,13.14,2019.11.03,ColoradoBlvd,household,6.57
220,5,20.9,2019.11.03,ColoradoBlvd,produce,4.18
221,1,24.22,2019.11.05,UnionStation,softdrinks,24.22
222,1,1.79,2019.11.18,UnionStation,meat,1.79
222,1,20.07,2019.11.18,UnionStation,deli,20.07
223,6,23.1,2019.01.18,SouthGlenn,beer,3.85
224,8,71.32,2019.12.06,HighlandsRanch,freezer,8.915
224,6,48.89,2019.12.06,HighlandsRanch,softdrinks,8.148333333
224,6,35.65,2019.12.06,HighlandsRanch,bakery,5.941666667
224,8,69.48,2019.12.06,HighlandsRanch,beer,8.685
224,8,72.32,2019.12.06,HighlandsRanch,deli,9.04
225,6,9.02,2019.07.30,SouthGlenn,snack,1.503333333
225,19,111.32,2019.07.30,SouthGlenn,meat,5.858947368
225,3,15.51,2019.07.30,SouthGlenn,household,5.17
226,2,50.18,2019.09.15,UnionStation,deli,25.09
226,1,21.45,2019.09.15,UnionStation,freezer,21.45
227,12,121.22,2019.07.20,HighlandsRanch,snack,10.10166667
227,10,90.46,2019.07.20,HighlandsRanch,deli,9.046
227,4,8.38,2019.07.20,HighlandsRanch,bakery,2.095
228,5,67.66,2019.09.10,WashingtonPark,deli,13.532
228,1,9.95,2019.09.10,WashingtonPark,household,9.95
228,4,53.52,2019.09.10,WashingtonPark,snack,13.38
228,1,6.58,2019.09.10,WashingtonPark,produce,6.58
229,1,11.02,2019.08.16,UnionStation,dairy,11.02
229,3,76.31,2019.08.16,UnionStation,beer,25.43666667
229,3,174.99,2019.08.16,UnionStation,meat,58.33
229,1,10.02,2019.08.16,UnionStation,produce,10.02
230,4,2.68,2019.02.20,CastleRock,produce,0.67
230,12,21.19,2019.02.20,CastleRock,bakery,1.765833333
230,7,30.55,2019.02.20,CastleRock,freezer,4.364285714
230,6,31.14,2019.02.20,CastleRock,dairy,5.19
231,1,8.25,2019.02.05,WashingtonPark,deli,8.25
231,6,53.86,2019.02.05,WashingtonPark,bakery,8.976666667
231,4,102.11,2019.02.05,WashingtonPark,meat,25.5275
231,5,23.86,2019.02.05,WashingtonPark,snack,4.772
231,2,0.9,2019.02.05,WashingtonPark,produce,0.45
232,1,12.21,2019.11.11,WashingtonPark,deli,12.21
232,4,50.03,2019.11.11,WashingtonPark,freezer,12.5075
232,1,10.29,2019.11.11,WashingtonPark,household,10.29
233,7,60,2019.06.14,CherryCreek,beer,8.571428571
233,1,16.29,2019.06.14,CherryCreek,snack,16.29
234,28,24.69,2019.08.10,HighlandsRanch,beer,0.881785714
234,4,10.69,2019.08.10,HighlandsRanch,household,2.6725
234,10,78.87,2019.08.10,HighlandsRanch,bakery,7.887
234,28,76.21,2019.08.10,HighlandsRanch,meat,2.721785714
234,12,105.61,2019.08.10,HighlandsRanch,snack,8.800833333
235,1,21.92,2019.06.03,UnionStation,household,21.92
236,1,0.93,2019.07.27,ColoradoBlvd,softdrinks,0.93
236,11,40.18,2019.07.27,ColoradoBlvd,meat,3.652727273
237,8,75.5,2019.05.29,HighlandsRanch,deli,9.4375
237,10,48.48,2019.05.29,HighlandsRanch,produce,4.848
237,4,4.29,2019.05.29,HighlandsRanch,beer,1.0725
238,2,12.76,2019.06.09,GovernorsRanch,meat,6.38
238,7,18.2,2019.06.09,GovernorsRanch,freezer,2.6
238,3,27.71,2019.06.09,GovernorsRanch,bakery,9.236666667
239,2,41.37,2019.02.25,CherryCreek,beer,20.685
239,2,29.66,2019.02.25,CherryCreek,freezer,14.83
239,2,14.49,2019.02.25,CherryCreek,bakery,7.245
240,5,2.88,2019.03.09,GovernorsRanch,softdrinks,0.576
240,3,9.36,2019.03.09,GovernorsRanch,beer,3.12
240,4,19.38,2019.03.09,GovernorsRanch,deli,4.845
240,3,28.76,2019.03.09,GovernorsRanch,snack,9.586666667
241,2,13.86,2019.02.19,WashingtonPark,deli,6.93
241,1,1.02,2019.02.19,WashingtonPark,beer,1.02
241,4,27.75,2019.02.19,WashingtonPark,bakery,6.9375
242,7,18.53,2019.03.12,SouthGlenn,dairy,2.647142857
242,9,59.09,2019.03.12,SouthGlenn,bakery,6.565555556
242,6,7.2,2019.03.12,SouthGlenn,household,1.2
243,1,12.13,2019.11.07,CastleRock,meat,12.13
243,9,45.97,2019.11.07,CastleRock,beer,5.107777778
243,6,33.49,2019.11.07,CastleRock,deli,5.581666667
243,4,8.9,2019.11.07,CastleRock,freezer,2.225
244,1,24.64,2019.03.08,UnionStation,snack,24.64
244,1,12.49,2019.03.08,UnionStation,freezer,12.49
245,2,9.53,2019.04.17,Tamarac,household,4.765
245,3,8.59,2019.04.17,Tamarac,freezer,2.863333333
245,10,15.04,2019.04.17,Tamarac,bakery,1.504
245,1,12.93,2019.04.17,Tamarac,meat,12.93
246,9,29.46,2019.05.01,CastleRock,dairy,3.273333333
246,6,22.76,2019.05.01,CastleRock,deli,3.793333333
246,1,8.28,2019.05.01,CastleRock,meat,8.28
246,3,3.21,2019.05.01,CastleRock,household,1.07
247,11,192.94,2019.07.04,ColoradoBlvd,meat,17.54
247,5,43.96,2019.07.04,ColoradoBlvd,dairy,8.792
247,5,22.93,2019.07.04,ColoradoBlvd,produce,4.586
248,4,38.06,2019.12.02,GovernorsRanch,deli,9.515
249,3,2.17,2019.07.29,ColoradoBlvd,snack,0.723333333
249,3,17.87,2019.07.29,ColoradoBlvd,freezer,5.956666667
249,3,25.89,2019.07.29,ColoradoBlvd,softdrinks,8.63
250,2,5.51,2019.03.20,UnionStation,bakery,2.755
251,8,49.28,2019.07.30,HighlandsRanch,dairy,6.16
251,26,316.12,2019.07.30,HighlandsRanch,beer,12.15846154
252,8,33.66,2019.06.26,Tamarac,deli,4.2075
252,3,11.28,2019.06.26,Tamarac,snack,3.76
252,2,27.73,2019.06.26,Tamarac,meat,13.865
253,3,52.71,2019.07.21,CherryCreek,snack,17.57
253,7,42.76,2019.07.21,CherryCreek,meat,6.108571429
253,3,17.89,2019.07.21,CherryCreek,dairy,5.963333333
253,3,19.2,2019.07.21,CherryCreek,deli,6.4
253,1,14.76,2019.07.21,CherryCreek,softdrinks,14.76
253,2,31.04,2019.07.21,CherryCreek,bakery,15.52
254,1,7.64,2019.04.04,CherryCreek,household,7.64
254,2,11.36,2019.04.04,CherryCreek,dairy,5.68
255,5,14.54,2019.06.12,GovernorsRanch,dairy,2.908
255,15,164.78,2019.06.12,GovernorsRanch,beer,10.98533333
255,3,17.99,2019.06.12,GovernorsRanch,household,5.996666667
255,5,3.13,2019.06.12,GovernorsRanch,produce,0.626
256,14,66.36,2019.10.02,HighlandsRanch,dairy,4.74
257,10,102.7,2019.09.14,Tamarac,meat,10.27
258,1,7.32,2019.11.06,UnionStation,household,7.32
259,1,12.02,2019.04.16,UnionStation,beer,12.02
259,1,13.06,2019.04.16,UnionStation,household,13.06
259,1,1.83,2019.04.16,UnionStation,produce,1.83
260,2,19.17,2019.09.19,WashingtonPark,softdrinks,9.585
261,10,14.71,2019.10.02,HighlandsRanch,produce,1.471
261,10,47.46,2019.10.02,HighlandsRanch,deli,4.746
262,5,33.76,2019.08.21,Tamarac,softdrinks,6.752
262,7,43.22,2019.08.21,Tamarac,dairy,6.174285714
262,4,21.25,2019.08.21,Tamarac,snack,5.3125
263,3,2.71,2019.06.25,ColoradoBlvd,produce,0.903333333
264,3,14.06,2019.09.20,ColoradoBlvd,softdrinks,4.686666667
265,4,24.71,2019.08.30,SouthGlenn,bakery,6.1775
266,1,34.23,2019.06.27,CherryCreek,meat,34.23
267,3,11.52,2019.09.21,ColoradoBlvd,dairy,3.84
267,6,43.05,2019.09.21,ColoradoBlvd,bakery,7.175
268,4,20.05,2019.01.24,CastleRock,bakery,5.0125
268,7,16.91,2019.01.24,CastleRock,deli,2.415714286
268,9,7.26,2019.01.24,CastleRock,freezer,0.806666667
269,1,7.94,2019.03.08,Tamarac,household,7.94
270,4,19.47,2019.04.22,CherryCreek,bakery,4.8675
271,1,1.84,2019.05.18,UnionStation,household,1.84
271,1,8.52,2019.05.18,UnionStation,dairy,8.52
271,1,18.93,2019.05.18,UnionStation,deli,18.93
272,2,15.53,2019.11.02,UnionStation,deli,7.765
273,6,11.45,2019.01.16,CastleRock,dairy,1.908333333
273,3,33.7,2019.01.16,CastleRock,meat,11.23333333
274,7,3.03,2019.06.06,ColoradoBlvd,produce,0.432857143
274,5,16.5,2019.06.06,ColoradoBlvd,deli,3.3
274,6,34.7,2019.06.06,ColoradoBlvd,snack,5.783333333
274,3,15.18,2019.06.06,ColoradoBlvd,household,5.06
275,1,1.64,2019.12.28,SouthGlenn,household,1.64
275,6,5.64,2019.12.28,SouthGlenn,softdrinks,0.94
275,4,7.29,2019.12.28,SouthGlenn,deli,1.8225
276,1,9.92,2019.06.24,CherryCreek,bakery,9.92
276,1,12.84,2019.06.24,CherryCreek,household,12.84
276,2,39.3,2019.06.24,CherryCreek,snack,19.65
276,3,14.27,2019.06.24,CherryCreek,freezer,4.756666667
276,3,25.81,2019.06.24,CherryCreek,produce,8.603333333
276,2,3.56,2019.06.24,CherryCreek,deli,1.78
277,4,10.7,2019.10.07,Tamarac,meat,2.675
277,4,18.9,2019.10.07,Tamarac,softdrinks,4.725
277,1,7.1,2019.10.07,Tamarac,household,7.1
278,1,8.35,2019.07.25,WashingtonPark,deli,8.35
278,6,14.85,2019.07.25,WashingtonPark,bakery,2.475
278,7,180.33,2019.07.25,WashingtonPark,meat,25.76142857
279,2,12.67,2019.09.16,ColoradoBlvd,household,6.335
279,3,5.21,2019.09.16,ColoradoBlvd,deli,1.736666667
279,3,14,2019.09.16,ColoradoBlvd,snack,4.666666667
280,6,10.97,2019.02.22,HighlandsRanch,freezer,1.828333333
280,6,84.22,2019.02.22,HighlandsRanch,meat,14.03666667
280,6,14.39,2019.02.22,HighlandsRanch,produce,2.398333333
280,2,18.49,2019.02.22,HighlandsRanch,household,9.245
280,10,68.69,2019.02.22,HighlandsRanch,softdrinks,6.869
281,1,4.29,2019.07.06,ColoradoBlvd,household,4.29
282,3,8.13,2019.09.11,CastleRock,freezer,2.71
283,2,5.23,2019.02.18,GovernorsRanch,household,2.615
283,4,36.97,2019.02.18,GovernorsRanch,freezer,9.2425
284,1,28.99,2019.09.08,UnionStation,snack,28.99
284,4,0.86,2019.09.08,UnionStation,beer,0.215
284,1,13.57,2019.09.08,UnionStation,softdrinks,13.57
284,2,28.76,2019.09.08,UnionStation,freezer,14.38
284,1,1.88,2019.09.08,UnionStation,produce,1.88
285,18,12.65,2019.11.14,HighlandsRanch,softdrinks,0.702777778
285,16,126.72,2019.11.14,HighlandsRanch,beer,7.92
285,4,79.06,2019.11.14,HighlandsRanch,meat,19.765
286,7,13.86,2019.07.16,CastleRock,freezer,1.98
286,9,2.68,2019.07.16,CastleRock,softdrinks,0.297777778
286,3,15.99,2019.07.16,CastleRock,household,5.33
287,6,47.7,2019.03.15,GovernorsRanch,freezer,7.95
287,4,2.82,2019.03.15,GovernorsRanch,beer,0.705
287,3,8.52,2019.03.15,GovernorsRanch,deli,2.84
287,8,46.64,2019.03.15,GovernorsRanch,snack,5.83
288,8,38.59,2019.10.26,Tamarac,beer,4.82375
288,4,10.67,2019.10.26,Tamarac,produce,2.6675
288,2,37.96,2019.10.26,Tamarac,meat,18.98
288,3,20.2,2019.10.26,Tamarac,deli,6.733333333
288,2,15.42,2019.10.26,Tamarac,dairy,7.71
289,4,18.92,2019.09.06,WashingtonPark,bakery,4.73
289,4,11.5,2019.09.06,WashingtonPark,snack,2.875
289,1,2.49,2019.09.06,WashingtonPark,household,2.49
289,10,188.46,2019.09.06,WashingtonPark,beer,18.846
289,4,15.89,2019.09.06,WashingtonPark,produce,3.9725
290,2,22.63,2019.06.18,CherryCreek,deli,11.315
290,1,5.26,2019.06.18,CherryCreek,freezer,5.26
290,3,34.42,2019.06.18,CherryCreek,bakery,11.47333333
291,10,12.77,2019.05.17,HighlandsRanch,produce,1.277
292,4,44.95,2019.08.14,WashingtonPark,softdrinks,11.2375
292,8,61.38,2019.08.14,WashingtonPark,meat,7.6725
292,12,146.1,2019.08.14,WashingtonPark,beer,12.175
292,6,75.26,2019.08.14,WashingtonPark,bakery,12.54333333
293,2,6.78,2019.08.02,CherryCreek,dairy,3.39
294,4,15.24,2019.02.24,SouthGlenn,meat,3.81
294,6,32.63,2019.02.24,SouthGlenn,freezer,5.438333333
295,6,51.75,2019.09.07,HighlandsRanch,dairy,8.625
295,10,0.32,2019.09.07,HighlandsRanch,bakery,0.032
295,8,9.81,2019.09.07,HighlandsRanch,produce,1.22625
295,28,451.53,2019.09.07,HighlandsRanch,beer,16.12607143
295,6,55.92,2019.09.07,HighlandsRanch,household,9.32
296,7,76.37,2019.08.22,CherryCreek,beer,10.91
296,3,34.62,2019.08.22,CherryCreek,snack,11.54
297,6,33.21,2019.12.31,SouthGlenn,deli,5.535
297,3,11.31,2019.12.31,SouthGlenn,household,3.77
297,9,58.51,2019.12.31,SouthGlenn,snack,6.501111111
297,3,2.21,2019.12.31,SouthGlenn,softdrinks,0.736666667
298,4,24.14,2019.11.20,GovernorsRanch,softdrinks,6.035
298,3,25.34,2019.11.20,GovernorsRanch,bakery,8.446666667
298,5,22.7,2019.11.20,GovernorsRanch,produce,4.54
299,5,13.65,2019.05.21,ColoradoBlvd,snack,2.73
299,6,8.73,2019.05.21,ColoradoBlvd,deli,1.455
299,1,1.67,2019.05.21,ColoradoBlvd,softdrinks,1.67
299,4,18.57,2019.05.21,ColoradoBlvd,freezer,4.6425
299,7,59.02,2019.05.21,ColoradoBlvd,bakery,8.431428571
300,10,62.67,2019.09.12,CastleRock,freezer,6.267
300,12,68.46,2019.09.12,CastleRock,snack,5.705
300,6,31.74,2019.09.12,CastleRock,deli,5.29
300,4,11.73,2019.09.12,CastleRock,dairy,2.9325
300,21,178.36,2019.09.12,CastleRock,beer,8.493333333
301,8,10.81,2019.06.29,HighlandsRanch,produce,1.35125
301,6,32.52,2019.06.29,HighlandsRanch,household,5.42
301,8,7.22,2019.06.29,HighlandsRanch,softdrinks,0.9025
302,2,17.52,2019.12.14,CherryCreek,freezer,8.76
302,1,30.02,2019.12.14,CherryCreek,meat,30.02
303,1,5.41,2019.10.01,CastleRock,household,5.41
303,6,49.19,2019.10.01,CastleRock,beer,8.198333333
304,1,19.78,2019.03.07,ColoradoBlvd,meat,19.78
304,2,9.57,2019.03.07,ColoradoBlvd,produce,4.785
304,8,59.01,2019.03.07,ColoradoBlvd,freezer,7.37625
304,5,44.08,2019.03.07,ColoradoBlvd,bakery,8.816
305,6,21.78,2019.02.28,SouthGlenn,freezer,3.63
305,6,4.67,2019.02.28,SouthGlenn,bakery,0.778333333
305,4,17.04,2019.02.28,SouthGlenn,softdrinks,4.26
306,4,14.95,2019.05.04,SouthGlenn,snack,3.7375
307,1,18.73,2019.07.21,UnionStation,household,18.73
307,2,13.87,2019.07.21,UnionStation,bakery,6.935
308,2,1.22,2019.04.23,UnionStation,beer,0.61
308,2,17.31,2019.04.23,UnionStation,produce,8.655
308,1,13.45,2019.04.23,UnionStation,household,13.45
308,1,13.58,2019.04.23,UnionStation,meat,13.58
308,1,28.45,2019.04.23,UnionStation,dairy,28.45
308,1,19.15,2019.04.23,UnionStation,snack,19.15
309,4,18.51,2019.12.29,ColoradoBlvd,snack,4.6275
309,3,18.55,2019.12.29,ColoradoBlvd,bakery,6.183333333
309,2,6.11,2019.12.29,ColoradoBlvd,freezer,3.055
309,7,50.57,2019.12.29,ColoradoBlvd,dairy,7.224285714
310,4,34.91,2019.02.25,Tamarac,bakery,8.7275
310,1,7.22,2019.02.25,Tamarac,snack,7.22
311,3,10.64,2019.10.07,GovernorsRanch,deli,3.546666667
311,8,69.45,2019.10.07,GovernorsRanch,bakery,8.68125
311,4,14.57,2019.10.07,GovernorsRanch,snack,3.6425
312,10,42.5,2019.11.09,CastleRock,beer,4.25
312,6,6.53,2019.11.09,CastleRock,deli,1.088333333
312,6,21.18,2019.11.09,CastleRock,bakery,3.53
312,12,50.38,2019.11.09,CastleRock,dairy,4.198333333
312,4,23.78,2019.11.09,CastleRock,meat,5.945
313,1,2.11,2019.03.30,CherryCreek,household,2.11
313,2,7.84,2019.03.30,CherryCreek,bakery,3.92
314,7,44.08,2019.10.22,SouthGlenn,softdrinks,6.297142857
314,6,16.92,2019.10.22,SouthGlenn,snack,2.82
315,3,18.78,2019.12.18,GovernorsRanch,household,6.26
315,5,10.64,2019.12.18,GovernorsRanch,bakery,2.128
315,8,15.09,2019.12.18,GovernorsRanch,produce,1.88625
316,4,24.48,2019.11.21,WashingtonPark,produce,6.12
316,3,37.86,2019.11.21,WashingtonPark,dairy,12.62
316,4,0.4,2019.11.21,WashingtonPark,bakery,0.1
316,2,25.62,2019.11.21,WashingtonPark,snack,12.81
317,12,15.73,2019.07.04,SouthGlenn,meat,1.310833333
317,3,13.89,2019.07.04,SouthGlenn,household,4.63
318,2,8.02,2019.05.28,CherryCreek,produce,4.01
318,1,0.45,2019.05.28,CherryCreek,snack,0.45
318,2,22.5,2019.05.28,CherryCreek,bakery,11.25
319,1,7.71,2019.08.01,CherryCreek,household,7.71
319,1,5.43,2019.08.01,CherryCreek,freezer,5.43
320,3,8.32,2019.09.21,GovernorsRanch,produce,2.773333333
320,6,37.59,2019.09.21,GovernorsRanch,deli,6.265
321,5,33.48,2019.01.20,ColoradoBlvd,snack,6.696
321,4,18.15,2019.01.20,ColoradoBlvd,dairy,4.5375
321,3,7.9,2019.01.20,ColoradoBlvd,produce,2.633333333
322,8,22.97,2019.11.12,Tamarac,deli,2.87125
322,7,34.27,2019.11.12,Tamarac,dairy,4.895714286
323,1,4.67,2019.03.27,CherryCreek,meat,4.67
324,6,10.3,2019.12.28,ColoradoBlvd,softdrinks,1.716666667
324,5,5.33,2019.12.28,ColoradoBlvd,bakery,1.066
325,3,52.9,2019.04.20,CherryCreek,snack,17.63333333
325,1,9.1,2019.04.20,CherryCreek,produce,9.1
325,2,8.26,2019.04.20,CherryCreek,deli,4.13
326,3,15.78,2019.06.15,GovernorsRanch,household,5.26
326,3,2.13,2019.06.15,GovernorsRanch,bakery,0.71
327,10,97.64,2019.10.08,HighlandsRanch,bakery,9.764
327,12,116.97,2019.10.08,HighlandsRanch,dairy,9.7475
327,8,68.04,2019.10.08,HighlandsRanch,freezer,8.505
328,12,58.12,2019.08.01,CastleRock,deli,4.843333333
328,7,2.63,2019.08.01,CastleRock,snack,0.375714286
328,1,1.74,2019.08.01,CastleRock,household,1.74
328,9,58.64,2019.08.01,CastleRock,bakery,6.515555556
329,10,74.62,2019.06.12,HighlandsRanch,bakery,7.462
330,6,10.1,2019.11.01,SouthGlenn,deli,1.683333333
331,4,19.97,2019.11.26,Tamarac,produce,4.9925
331,4,35.17,2019.11.26,Tamarac,softdrinks,8.7925
331,5,69.69,2019.11.26,Tamarac,beer,13.938
332,22,439.22,2019.09.27,HighlandsRanch,meat,19.96454545
332,6,12.46,2019.09.27,HighlandsRanch,deli,2.076666667
332,8,20.21,2019.09.27,HighlandsRanch,freezer,2.52625
333,3,5.58,2019.02.20,ColoradoBlvd,produce,1.86
333,6,14.12,2019.02.20,ColoradoBlvd,freezer,2.353333333
333,3,33.16,2019.02.20,ColoradoBlvd,beer,11.05333333
333,5,24.68,2019.02.20,ColoradoBlvd,deli,4.936
334,3,18.97,2019.02.22,CherryCreek,softdrinks,6.323333333
335,2,25.4,2019.04.12,CherryCreek,snack,12.7
335,3,11,2019.04.12,CherryCreek,dairy,3.666666667
335,1,0.95,2019.04.12,CherryCreek,bakery,0.95
335,2,3.6,2019.04.12,CherryCreek,deli,1.8
336,4,35.85,2019.01.09,GovernorsRanch,beer,8.9625
337,3,1.94,2019.05.28,Tamarac,dairy,0.646666667
337,2,23.9,2019.05.28,Tamarac,meat,11.95
337,5,48,2019.05.28,Tamarac,softdrinks,9.6
337,5,24.72,2019.05.28,Tamarac,snack,4.944
338,8,78.99,2019.07.14,HighlandsRanch,snack,9.87375
338,12,12.03,2019.07.14,HighlandsRanch,freezer,1.0025
338,12,83.71,2019.07.14,HighlandsRanch,dairy,6.975833333
338,10,32.31,2019.07.14,HighlandsRanch,deli,3.231
338,12,7.8,2019.07.14,HighlandsRanch,produce,0.65
339,10,7.62,2019.05.16,HighlandsRanch,freezer,0.762
339,14,114.39,2019.05.16,HighlandsRanch,softdrinks,8.170714286
339,6,11.3,2019.05.16,HighlandsRanch,household,1.883333333
340,2,10.02,2019.03.12,WashingtonPark,bakery,5.01
340,4,22.53,2019.03.12,WashingtonPark,deli,5.6325
341,4,16.62,2019.02.22,WashingtonPark,freezer,4.155
342,6,7.01,2019.05.07,Tamarac,deli,1.168333333
342,2,13.86,2019.05.07,Tamarac,household,6.93
342,4,5.46,2019.05.07,Tamarac,freezer,1.365
342,2,14.71,2019.05.07,Tamarac,meat,7.355
343,4,36.38,2019.04.11,GovernorsRanch,freezer,9.095
343,6,73.27,2019.04.11,GovernorsRanch,beer,12.21166667
344,7,22.42,2019.04.27,CastleRock,deli,3.202857143
345,3,14.36,2019.05.28,SouthGlenn,freezer,4.786666667
345,4,0.4,2019.05.28,SouthGlenn,dairy,0.1
345,9,2.93,2019.05.28,SouthGlenn,softdrinks,0.325555556
346,3,9.17,2019.09.02,CastleRock,bakery,3.056666667
346,4,1.18,2019.09.02,CastleRock,softdrinks,0.295
346,12,0.57,2019.09.02,CastleRock,produce,0.0475
346,9,10.3,2019.09.02,CastleRock,snack,1.144444444
347,6,5.52,2019.10.05,HighlandsRanch,meat,0.92
347,8,52.41,2019.10.05,HighlandsRanch,softdrinks,6.55125
348,4,2.93,2019.04.29,WashingtonPark,beer,0.7325
