chapter,i the,family,of
dashwood,had,long,been,settled,insussex
their,estate,was,large,and,their,residence,was,at,norland,park,in
think,be,in,doubt,who,has,seen,him,often,enough,to,engage
him,in,unreservedconversation
the,excellence,of,his,understanding,and,his,principles,can,be,concealed,only
by,that,shyness,which,too,often,keeps,himsilent
you,know,enough,of,him,to,do,justice,to,his,solidworth
but,of,his,minuter,propensities,as,you,call,them,you,have,from
peculiar,circumstances,been,kept,more,ignorant,thanmyself
he,and,i,have,been,at,times,thrown,a,good,deal,together
while,you,have,been,wholly,engrossed,on,the,most,affectionate,principle,by
mymother
i,have,seen,a,great,deal,of,him,have,studied,his,sentiments
and,heard,his,opinion,on,subjects,of,literature,and,taste,and,upon
the,whole,i,venture,to,pronounce,that,his,mind,is,well,informed
enjoyment,of,books,exceedingly,great,his,imagination,lively,his,observation,just,and
correct,and,his,taste,delicate,andpure
his,abilities,in,every,respect,improve,as,much,upon,acquaintance,as,his
manners,andperson
at,first,sight,his,address,is,certainly,not,striking,and,his,person
can,hardly,be,called,handsome,till,the,expression,of,his,eyes,which
are,uncommonly,good,and,the,general,sweetness,of,his,countenance,isperceived
at,present,i,know,him,so,well,that,i,think,him,really
handsome,or,at,least,almostso
what,say,youmarianne
i,shall,very,soon,think,him,handsome,elinor,if,i,do,not
now
when,you,tell,me,to,love,him,as,a,brother,i,shall
no,more,see,imperfection,in,his,face,than,i,now,do,in
hisheart
elinor,started,at,this,declaration,and,was,sorry,for,the,warmth,she
had,been,betrayed,into,in,speaking,ofhim
she,felt,that,edward,stood,very,high,in,heropinion
she,believed,the,regard,to,be,mutual,but,she,required,greater,certainty
of,it,to,make,marianne,s,conviction,of,their,attachment,agreeable,to
her
she,knew,that,what,marianne,and,her,mother,conjectured,one,moment,they
believed,the,next,that,with,them,to,wish,was,to,hope,and
to,hope,was,toexpect
she,tried,to,explain,the,real,state,of,the,case,to,her
sister
i,do,not,attempt,to,deny,said,she,that,i,think,very
highly,of,him,that,i,greatly,esteem,that,i,likehim
marianne,here,burst,forth,with,indignation,esteemhim
likehim
cold,heartedelinor
oh
worse,than,coldhearted
ashamed,of,beingotherwise
use,those,words,again,and,i,will,leave,the,room,thismoment
elinor,could,not,helplaughing
excuse,me,said,she,and,be,assured,that,i,meant,no,offence
to,you,by,speaking,in,so,quiet,a,way,of,my,own
feelings
believe,them,to,be,stronger,than,i,have,declared,believe,them,in
short,to,be,such,as,his,merit,and,the,suspicion,the,hope
of,his,affection,for,me,may,warrant,without,imprudence,orfolly
but,farther,than,this,you,must,notbelieve
i,am,by,no,means,assured,of,his,regard,forme
there,are,moments,when,the,extent,of,it,seems,doubtful,and,till
his,sentiments,are,fully,known,you,cannot,wonder,at,my,wishing,to
avoid,any,encouragement,of,my,own,partiality,by,believing,or,calling,it
more,than,itis
in,my,heart,i,feel,little,scarcely,any,doubt,of,hispreference
but,there,are,other,points,to,be,considered,besides,hisinclination
he,is,very,far,from,beingindependent
what,his,mother,really,is,we,cannot,know,but,from,fanny,s
occasional,mention,of,her,conduct,and,opinions,we,have,never,been,disposed
to,think,her,amiable,and,i,am,very,much,mistaken,if,edward
is,not,himself,aware,that,there,would,be,many,difficulties,in,his
way,if,he,were,to,wish,to,marry,a,woman,who,had
not,either,a,great,fortune,or,highrank
marianne,was,astonished,to,find,how,much,the,imagination,of,her,mother
and,herself,had,outstripped,thetruth
and,you,really,are,not,engaged,tohim
saidshe
yet,it,certainly,soon,willhappen
but,two,advantages,will,proceed,from,thisdelay
i,shall,not,lose,you,so,soon,and,edward,will,have,greater
opportunity,of,improving,that,natural,taste,for,your,favourite,pursuit,which,must
be,so,indispensably,necessary,to,your,futurefelicity
oh
if,he,should,be,so,far,stimulated,by,your,genius,as,to
learn,to,draw,himself,how,delightful,it,wouldbe
elinor,had,given,her,real,opinion,to,hersister
she,could,not,consider,her,partiality,for,edward,in,so,prosperous,a
state,as,marianne,had,believedit
there,was,at,times,a,want,of,spirits,about,him,which,if
it,did,not,denote,indifference,spoke,of,something,almost,asunpromising
a,doubt,of,her,regard,supposing,him,to,feel,it,need,not
give,him,more,thaninquietude
it,would,not,be,likely,to,produce,that,dejection,of,mind,which
frequently,attendedhim
a,more,reasonable,cause,might,be,found,in,the,dependent,situation,which
forbade,the,indulgence,of,hisaffection
she,knew,that,his,mother,neither,behaved,to,him,so,as,to
make,his,home,comfortable,at,present,nor,to,give,him,any,assurance
that,he,might,form,a,home,for,himself,without,strictly,attending,to
her,views,for,hisaggrandizement
with,such,a,knowledge,as,this,it,was,impossible,for,elinor,to
feel,easy,on,thesubject
she,was,far,from,depending,on,that,result,of,his,preference,of
her,which,her,mother,and,sister,still,considered,ascertain
nay,the,longer,they,were,together,the,more,doubtful,seemed,the,nature
of,his,regard,and,sometimes,for,a,few,painful,minutes,she,believed
it,to,be,no,more,thanfriendship
but,whatever,might,really,be,its,limits,it,was,enough,when,perceived
by,his,sister,to,make,her,uneasy,and,at,the,same,time
which,was,still,more,common,to,make,heruncivil
she,took,the,first,opportunity,of,affronting,her,mother,in,law,on
the,occasion,talking,to,her,so,expressively,of,her,brother,s,great
expectations,of,mrs,ferrars,s,resolution,that,both,her,sons,should,marry
well,and,of,the,danger,attending,any,young,woman,who,attempted,to
_draw,him,in_,that,mrs,dashwood,could,neither,pretend,to,be,unconscious
nor,endeavor,to,becalm
she,gave,her,an,answer,which,marked,her,contempt,and,instantly,left
the,room,resolving,that,whatever,might,be,the,inconvenience,or,expense,of
so,sudden,a,removal,her,beloved,elinor,should,not,be,exposed,another
week,to,suchinsinuations
in,this,state,of,her,spirits,a,letter,was,delivered,to,her
from,the,post,which,contained,a,proposal,particularly,welltimed
it,was,the,offer,of,a,small,house,on,very,easy,terms
belonging,to,a,relation,of,her,own,a,gentleman,of,consequence,and
property,indevonshire
the,letter,was,from,this,gentleman,himself,and,written,in,the,true
spirit,of,friendlyaccommodation
he,understood,that,she,was,in,need,of,a,dwelling,and,though
the,house,he,now,offered,her,was,merely,a,cottage,he,assured
her,that,everything,should,be,done,to,it,which,she,might,think
necessary,if,the,situation,pleasedher
he,earnestly,pressed,her,after,giving,the,particulars,of,the,house,and
garden,to,come,with,her,daughters,to,barton,park,the,place,of
his,own,residence,from,whence,she,might,judge,herself,whether,barton,cottage
for,the,houses,were,in,the,same,parish,could,by,any,alteration
be,made,comfortable,toher
he,seemed,really,anxious,to,accommodate,them,and,the,whole,of,his
letter,was,written,in,so,friendly,a,style,as,could,not,fail
of,giving,pleasure,to,his,cousin,more,especially,at,a,moment,when
she,was,suffering,under,the,cold,and,unfeeling,behaviour,of,her,nearer
connections
she,needed,no,time,for,deliberation,orinquiry
her,resolution,was,formed,as,sheread
the,situation,of,barton,in,a,county,so,far,distant,from,sussex
as,devonshire,which,but,a,few,hours,before,would,have,been,a
sufficient,objection,to,outweigh,every,possible,advantage,belonging,to,the,place,was
now,its,firstrecommendation
to,quit,the,neighbourhood,of,norland,was,no,longer,an,evil,it
was,an,object,of,desire,it,was,a,blessing,in,comparison,of
the,misery,of,continuing,her,daughter,in,law,s,guest,and,to
remove,for,ever,from,that,beloved,place,would,be,less,painful,than
to,inhabit,or,visit,it,while,such,a,woman,was,itsmistress
she,instantly,wrote,sir,john,middleton,her,acknowledgment,of,his,kindness,and
her,acceptance,of,his,proposal,and,then,hastened,to,show,both,letters
to,her,daughters,that,she,might,be,secure,of,their,approbation,before
her,answer,weresent
elinor,had,always,thought,it,would,be,more,prudent,for,them,to
settle,at,some,distance,from,norland,than,immediately,amongst,their,presentacquaintance
on,_that_,head,therefore,it,was,not,for,her,to,oppose,her
mother,s,intention,of,removing,intodevonshire
the,house,too,as,described,by,sir,john,was,on,so,simple
a,scale,and,the,rent,so,uncommonly,moderate,as,to,leave,her
no,right,of,objection,on,either,point,and,therefore,though,it,was
not,a,plan,which,brought,any,charm,to,her,fancy,though,it
was,a,removal,from,the,vicinity,of,norland,beyond,her,wishes,she
made,no,attempt,to,dissuade,her,mother,from,sending,a,letter,of
acquiescence
chapter,v,no,sooner,was,her,answer,dispatched,than,mrs,dashwood,indulged
herself,in,the,pleasure,of,announcing,to,her,son,in,law,and
his,wife,that,she,was,provided,with,a,house,and,should,incommode
them,no,longer,than,till,every,thing,were,ready,for,her,inhabiting
it
they,heard,her,withsurprise
mrs,john,dashwood,said,nothing,but,her,husband,civilly,hoped,that,she
would,not,be,settled,far,fromnorland
she,had,great,satisfaction,in,replying,that,she,was,going,intodevonshire
edward,turned,hastily,towards,her,on,hearing,this,and,in,a,voice
of,surprise,and,concern,which,required,no,explanation,to,her,repeateddevonshire
are,you,indeed,goingthere
so,far,fromhence
and,to,what,part,ofit
she,explained,thesituation
it,was,within,four,miles,northward,ofexeter
it,is,but,a,cottage,she,continued,but,i,hope,to,see
many,of,my,friends,init
a,room,or,two,can,easily,be,added,and,if,my,friends
find,no,difficulty,in,travelling,so,far,to,see,me,i,am
sure,i,will,find,none,in,accommodatingthem
she,concluded,with,a,very,kind,invitation,to,mr,and,mrs,john
dashwood,to,visit,her,at,barton,and,to,edward,she,gave,one
with,still,greateraffection
though,her,late,conversation,with,her,daughter,in,law,had,made,her
resolve,on,remaining,at,norland,no,longer,than,was,unavoidable,it,had
not,produced,the,smallest,effect,on,her,in,that,point,to,which
it,principallytended
to,separate,edward,and,elinor,was,as,far,from,being,her,object
as,ever,and,she,wished,to,show,mrs,john,dashwood,by,this
pointed,invitation,to,her,brother,how,totally,she,disregarded,her,disapprobation,of
thematch
mr,john,dashwood,told,his,mother,again,and,again,how,exceedingly,sorry
he,was,that,she,had,taken,a,house,at,such,a,distance
from,norland,as,to,prevent,his,being,of,any,service,to,her
in,removing,herfurniture
he,really,felt,conscientiously,vexed,on,the,occasion,for,the,very,exertion
to,which,he,had,limited,the,performance,of,his,promise,to,his
father,was,by,this,arrangement,renderedimpracticable
the,furniture,was,all,sent,around,bywater
it,chiefly,consisted,of,household,linen,plate,china,and,books,with,a
handsome,pianoforte,of,mariannes
mrs,john,dashwood,saw,the,packages,depart,with,a,sigh,she,could
not,help,feeling,it,hard,that,as,mrs,dashwood,s,income,would
be,so,trifling,in,comparison,with,their,own,she,should,have,any
handsome,article,offurniture
mrs,dashwood,took,the,house,for,a,twelvemonth,it,was,ready,furnished
and,she,might,have,immediatepossession
no,difficulty,arose,on,either,side,in,the,agreement,and,she,waited
only,for,the,disposal,of,her,effects,at,norland,and,to,determine
her,future,household,before,she,set,off,for,the,west,and,this
as,she,was,exceedingly,rapid,in,the,performance,of,everything,that,interested
her,was,soondone
the,horses,which,were,left,her,by,her,husband,had,been,sold
soon,after,his,death,and,an,opportunity,now,offering,of,disposing,of
her,carriage,she,agreed,to,sell,that,likewise,at,the,earnest,advice
of,her,eldestdaughter
for,the,comfort,of,her,children,had,she,consulted,only,her,own
wishes,she,would,have,kept,it,but,the,discretion,of,elinorprevailed
_her_,wisdom,too,limited,the,number,of,their,servants,to,three,two
maids,and,a,man,with,whom,they,were,speedily,provided,from,amongst
those,who,had,formed,their,establishment,atnorland
the,man,and,one,of,the,maids,were,sent,off,immediately,into
devonshire,to,prepare,the,house,for,their,mistress,s,arrival,for,as
lady,middleton,was,entirely,unknown,to,mrs,dashwood,she,preferred,going,directly
to,the,cottage,to,being,a,visitor,at,barton,park,and,she
relied,so,undoubtingly,on,sir,john,s,description,of,the,house,as
to,feel,no,curiosity,to,examine,it,herself,till,she,entered,it
as,herown
her,eagerness,to,be,gone,from,norland,was,preserved,from,diminution,by
the,evident,satisfaction,of,her,daughter,in,law,in,the,prospect,of
her,removal,a,satisfaction,which,was,but,feebly,attempted,to,be,concealed
under,a,cold,invitation,to,her,to,defer,herdeparture
now,was,the,time,when,her,son,in,law,s,promise,to
his,father,might,with,particular,propriety,befulfilled
since,he,had,neglected,to,do,it,on,first,coming,to,the
estate,their,quitting,his,house,might,be,looked,on,as,the,most
suitable,period,for,itsaccomplishment
but,mrs,dashwood,began,shortly,to,give,over,every,hope,of,the
kind,and,to,be,convinced,from,the,general,drift,of,his,discourse
that,his,assistance,extended,no,farther,than,their,maintenance,for,six,months
atnorland
he,so,frequently,talked,of,the,increasing,expenses,of,housekeeping,and,of
the,perpetual,demands,upon,his,purse,which,a,man,of,any,consequence
in,the,world,was,beyond,calculation,exposed,to,that,he,seemed,rather
to,stand,in,need,of,more,money,himself,than,to,have,any
design,of,giving,moneyaway
in,a,very,few,weeks,from,the,day,which,brought,sir,john
middleton,s,first,letter,to,norland,every,thing,was,so,far,settled
in,their,future,abode,as,to,enable,mrs,dashwood,and,her,daughters
to,begin,theirjourney
many,were,the,tears,shed,by,them,in,their,last,adieus,to
a,place,so,muchbeloved
dear,dearnorland
said,marianne,as,she,wandered,alone,before,the,house,on,the,last
evening,of,their,being,there,when,shall,i,cease,to,regret,you
when,learn,to,feel,a,homeelsewhere
oh
happy,house,could,you,know,what,i,suffer,in,now,viewing,you
from,this,spot,from,whence,perhaps,i,may,view,you,nomore
and,you,ye,well,known,trees,but,you,will,continue,thesame
no,leaf,will,decay,because,we,are,removed,nor,any,branch,become
motionless,although,we,can,observe,you,nolonger
no,you,will,continue,the,same,unconscious,of,the,pleasure,or,the
regret,you,occasion,and,insensible,of,any,change,in,those,who,walk
under,yourshade
but,who,will,remain,to,enjoyyou
chapter,vi,the,first,part,of,their,journey,was,performed,in,too
melancholy,a,disposition,to,be,otherwise,than,tedious,andunpleasant
but,as,they,drew,towards,the,end,of,it,their,interest,in
the,appearance,of,a,country,which,they,were,to,inhabit,overcame,their
dejection,and,a,view,of,barton,valley,as,they,entered,it,gave
themcheerfulness
it,was,a,pleasant,fertile,spot,well,wooded,and,rich,inpasture
after,winding,along,it,for,more,than,a,mile,they,reached,their
ownhouse
a,small,green,court,was,the,whole,of,its,demesne,in,front
and,a,neat,wicket,gate,admitted,them,intoit
as,a,house,barton,cottage,though,small,was,comfortable,and,compact,but
as,a,cottage,it,was,defective,for,the,building,was,regular,the
roof,was,tiled,the,window,shutters,were,not,painted,green,nor,were
the,walls,covered,withhoneysuckles
a,narrow,passage,led,directly,through,the,house,into,the,gardenbehind
on,each,side,of,the,entrance,was,a,sitting,room,about,sixteen
feet,square,and,beyond,them,were,the,offices,and,thestairs
four,bedrooms,and,two,garrets,formed,the,rest,of,thehouse
it,had,not,been,built,many,years,and,was,in,goodrepair
in,comparison,of,norland,it,was,poor,and,small,indeed,but,the
tears,which,recollection,called,forth,as,they,entered,the,house,were,soon
driedaway
they,were,cheered,by,the,joy,of,the,servants,on,their,arrival
and,each,for,the,sake,of,the,others,resolved,to,appearhappy
